,start_time,end_time,duration,start_latitude,start_longitude,end_latitude,end_longitude,driving_distance,start_year,end_year,year,start_month,end_month,month,start_day,end_day,day,start_hour,end_hour,start_weekday,end_weekday,start_daytype,end_daytype,geometry,date,daytype,city,euclidean_distance,hour,random_seconds_start,random_seconds_end,random_seconds_pos,ia_timeout,avg_speed,avg_speed_kmh,origin_id,destination_id,origin_i,origin_j,destination_i,destination_j
4572,2019-02-12 02:52:29.490435-05:00,2019-02-12 02:58:48.457263-05:00,378.966828,38.246,-85.755,38.246,-85.769,1158.48,2019,2019,2019,2,2,2,12,12,12,8,8,Tue,Tue,weekday,weekday,"LINESTRING (-85.755 38.246, -85.76900000000001 38.246)",2019-02-12,weekday,Louisville,1222.5928984093414,8,-450.5095645885303,-661.2066253826654,378.96682754644934,67.554791,3.0569430208809725,11.004994875171501,93.0,75.0,13.0,5.0,11.0,4.0
4565,2019-02-12 02:52:53.962603-05:00,2019-02-12 03:11:23.545204-05:00,1109.582601,38.212,-85.764,38.213,-85.761,884.95,2019,2019,2019,2,2,2,12,12,12,8,8,Tue,Tue,weekday,weekday,"LINESTRING (-85.764 38.212, -85.761 38.213)",2019-02-12,weekday,Louisville,284.7161451723241,8,-426.03739698160825,683.5452041455728,174.71612704052058,24.472168,0.7975521598864724,2.871187775591301,216.0,201.0,8.0,13.0,9.0,12.0
4562,2019-02-12 02:54:10.458622-05:00,2019-02-12 02:58:12.648924-05:00,242.190302,38.213,-85.752,38.216,-85.76,500.0,2019,2019,2019,2,2,2,12,12,12,7,8,Tue,Tue,weekday,weekday,"LINESTRING (-85.752 38.213, -85.76000000000001 38.216)",2019-02-12,weekday,Louisville,774.4533391375662,7,550.4586216939947,-107.35107557488413,124.09327874009087,76.496019,2.0644922437893487,7.432172077641655,92.0,75.0,12.0,5.0,11.0,4.0
4569,2019-02-12 02:54:14.227815-05:00,2019-02-12 03:00:03.289728-05:00,349.061913,38.216,-85.756,38.213,-85.76,434.43,2019,2019,2019,2,2,2,12,12,12,8,8,Tue,Tue,weekday,weekday,"LINESTRING (-85.756 38.216, -85.76000000000001 38.213)",2019-02-12,weekday,Louisville,483.118616629866,8,-345.7721847804114,-463.44889576687825,349.06191332619017,3.769193,1.2445643131509452,4.480431527343403,93.0,92.0,13.0,5.0,12.0,5.0
4567,2019-02-12 02:56:18.793032-05:00,2019-02-12 03:01:42.042010-05:00,323.248978,38.219,-85.763,38.213,-85.76,917.13,2019,2019,2019,2,2,2,12,12,12,8,8,Tue,Tue,weekday,weekday,"LINESTRING (-85.76300000000001 38.219, -85.76000000000001 38.213)",2019-02-12,weekday,Louisville,716.8037285188932,8,-221.20696817082387,-797.9579901325163,139.47061075446072,124.565217,2.8372247475442904,10.214009091159445,76.0,74.0,12.0,4.0,10.0,4.0
4560,2019-02-12 02:58:51.552980-05:00,2019-02-12 03:06:20.350129-05:00,448.797149,38.22,-85.754,38.218,-85.754,500.0,2019,2019,2019,2,2,2,12,12,12,7,7,Tue,Tue,weekday,weekday,"LINESTRING (-85.754 38.22, -85.754 38.218)",2019-02-12,weekday,Louisville,222.38985328853778,7,831.5529797271286,-893.5385014173783,448.7971489452611,152.759948,1.1140890736808133,4.010720665250928,71.0,84.0,7.0,4.0,4.0,5.0
4570,2019-02-12 03:00:18.184358-05:00,2019-02-12 03:03:19.660023-05:00,181.475665,38.214,-85.752,38.215,-85.761,868.86,2019,2019,2019,2,2,2,12,12,12,8,8,Tue,Tue,weekday,weekday,"LINESTRING (-85.752 38.214, -85.761 38.215)",2019-02-12,weekday,Louisville,794.1165360674877,8,18.184358211905987,199.66002274233915,197.6492678777366,86.631378,4.787749365734519,17.235897716644267,61.0,61.0,13.0,3.0,13.0,3.0
4571,2019-02-12 03:03:54.297331-05:00,2019-02-12 03:10:36.803444-05:00,402.506113,38.218,-85.762,38.213,-85.76,788.41,2019,2019,2019,2,2,2,12,12,12,8,8,Tue,Tue,weekday,weekday,"LINESTRING (-85.762 38.218, -85.76000000000001 38.213)",2019-02-12,weekday,Louisville,582.7848245653907,8,234.29733094785593,-451.08365896689514,402.50611286991085,117.47297,1.9587528599845139,7.05151029594425,77.0,61.0,13.0,4.0,13.0,3.0
4564,2019-02-12 03:07:39.776050-05:00,2019-02-12 03:11:26.909138-05:00,227.133088,38.21,-85.764,38.213,-85.761,579.24,2019,2019,2019,2,2,2,12,12,12,8,8,Tue,Tue,weekday,weekday,"LINESTRING (-85.764 38.21, -85.761 38.213)",2019-02-12,weekday,Louisville,424.2401028776152,8,459.7760502067704,-890.2926378747416,227.13308834097936,225.478719,2.550222889586215,9.180802402510375,75.0,75.0,11.0,4.0,11.0,4.0
4575,2019-02-12 03:08:37.417256-05:00,2019-02-12 03:22:56.419409-05:00,859.002153,38.218,-85.752,38.203,-85.757,1609.0,2019,2019,2019,2,2,2,12,12,12,8,8,Tue,Tue,weekday,weekday,"LINESTRING (-85.752 38.218, -85.75700000000001 38.203)",2019-02-12,weekday,Louisville,1724.1841830348794,8,-382.5827443164586,476.41940916519184,352.29356137742616,57.641206,1.8731035706728898,6.743172854422403,74.0,75.0,10.0,4.0,11.0,4.0
4574,2019-02-12 03:08:41.886750-05:00,2019-02-12 03:13:22.748251-05:00,280.861501,38.219,-85.761,38.219,-85.753,418.34,2019,2019,2019,2,2,2,12,12,12,8,8,Tue,Tue,weekday,weekday,"LINESTRING (-85.761 38.219, -85.753 38.219)",2019-02-12,weekday,Louisville,698.8839343474398,8,-378.11325038078155,-97.2517493605518,71.07205123974268,4.469494,1.4894885860486804,5.36215890977525,57.0,74.0,9.0,3.0,10.0,4.0
4576,2019-02-12 03:20:44.280654-05:00,2019-02-12 03:26:59.115109-05:00,374.834455,38.216,-85.755,38.221,-85.763,965.4,2019,2019,2019,2,2,2,12,12,12,8,8,Tue,Tue,weekday,weekday,"LINESTRING (-85.755 38.216, -85.76300000000001 38.221)",2019-02-12,weekday,Louisville,893.058373547058,8,344.2806544621351,719.1151087127732,33.29641988638591,225.908024,2.5755369793846725,9.271933125784821,87.0,86.0,7.0,5.0,6.0,5.0
4578,2019-02-12 03:25:28.817833-05:00,2019-02-12 03:27:25.048422-05:00,116.230589,38.22,-85.758,38.221,-85.763,724.0500000000001,2019,2019,2019,2,2,2,12,12,12,8,8,Tue,Tue,weekday,weekday,"LINESTRING (-85.758 38.22, -85.76300000000001 38.221)",2019-02-12,weekday,Louisville,450.72478642776815,8,628.8178332945442,462.59467013988,116.2305889377792,284.537179,6.229427263764448,22.425938149552014,75.0,75.0,11.0,4.0,11.0,4.0
4582,2019-02-12 03:27:22.050598-05:00,2019-02-12 03:35:18.219721-05:00,476.169123,38.255,-85.744,38.257,-85.758,1110.2099999999998,2019,2019,2019,2,2,2,12,12,12,8,8,Tue,Tue,weekday,weekday,"LINESTRING (-85.744 38.255, -85.758 38.257)",2019-02-12,weekday,Louisville,1242.489179330186,8,-157.94940217660246,318.2197209266085,301.65526430529064,113.232765,2.33154555046611,8.393563981677996,85.0,83.0,5.0,5.0,3.0,5.0
4579,2019-02-12 03:32:37.352713-05:00,2019-02-12 03:38:37.665159-05:00,360.312446,38.221,-85.763,38.229,-85.762,659.6899999999999,2019,2019,2019,2,2,2,12,12,12,8,8,Tue,Tue,weekday,weekday,"LINESTRING (-85.76300000000001 38.221, -85.762 38.229)",2019-02-12,weekday,Louisville,893.8380984909538,8,157.35271311416614,-538.8649585369111,360.31244571753575,30.177157,1.8308831885313224,6.59117947871276,183.0,216.0,7.0,11.0,8.0,13.0
4589,2019-02-12 03:36:37.941751-05:00,2019-02-12 03:47:21.225012-05:00,643.283261,38.218,-85.758,38.215,-85.758,804.5,2019,2019,2019,2,2,2,12,12,12,8,8,Tue,Tue,weekday,weekday,"LINESTRING (-85.758 38.218, -85.758 38.215)",2019-02-12,weekday,Louisville,333.58477993422133,8,-502.05824897295037,141.22501166889833,292.1575072846976,184.747207,1.2506154734220574,4.502215704319407,76.0,78.0,12.0,4.0,14.0,4.0
4583,2019-02-12 03:39:00.845093-05:00,2019-02-12 03:45:44.812461-05:00,403.967368,38.254,-85.758,38.251,-85.758,1061.94,2019,2019,2019,2,2,2,12,12,12,8,8,Tue,Tue,weekday,weekday,"LINESTRING (-85.758 38.254, -85.758 38.251)",2019-02-12,weekday,Louisville,333.58477993351397,8,540.845092565135,44.81246073693785,363.6586571546522,135.790562,2.628776688715114,9.46359607937441,92.0,92.0,12.0,5.0,12.0,5.0
4591,2019-02-12 03:39:51.075883-05:00,2019-02-12 03:56:47.527241-05:00,1016.451358,38.225,-85.764,38.217,-85.762,917.13,2019,2019,2019,2,2,2,12,12,12,8,8,Tue,Tue,weekday,weekday,"LINESTRING (-85.764 38.225, -85.762 38.217)",2019-02-12,weekday,Louisville,906.5548484548902,8,-308.9241171889088,707.5272407300299,394.2528577907699,50.23079,0.9022861672442175,3.248230202079183,83.0,82.0,3.0,5.0,2.0,5.0
4585,2019-02-12 03:44:26.171176-05:00,2019-02-12 03:47:46.350919-05:00,200.179743,38.218,-85.764,38.217,-85.757,643.6,2019,2019,2019,2,2,2,12,12,12,8,8,Tue,Tue,weekday,weekday,"LINESTRING (-85.764 38.218, -85.75700000000001 38.217)",2019-02-12,weekday,Louisville,621.5630710745965,8,-33.828824453360426,-808.3041284586329,200.17974255716268,275.095293,3.215110531938289,11.57439791497784,74.0,76.0,10.0,4.0,12.0,4.0
4586,2019-02-12 03:48:30.013073-05:00,2019-02-12 03:53:48.370603-05:00,318.35753,38.219,-85.762,38.217,-85.757,370.07,2019,2019,2019,2,2,2,12,12,12,8,8,Tue,Tue,weekday,weekday,"LINESTRING (-85.762 38.219, -85.75700000000001 38.217)",2019-02-12,weekday,Louisville,490.1620951493584,8,210.0130730802041,528.3706026952291,104.15017654183606,9.704289,1.1624352029619025,4.184766730662849,61.0,62.0,13.0,3.0,14.0,3.0
4587,2019-02-12 03:51:03.290962-05:00,2019-02-12 04:32:25.480287-05:00,2482.189325,38.204,-85.758,38.217,-85.762,1560.73,2019,2019,2019,2,2,2,12,12,12,8,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.758 38.204, -85.762 38.217)",2019-02-12,weekday,Louisville,1487.1808549700977,8,363.29096186731044,-754.5197131891093,36.57373512513205,153.277889,0.6287715382064984,2.2635775375433944,117.0,84.0,5.0,7.0,4.0,5.0
4595,2019-02-12 03:52:03.400774-05:00,2019-02-12 03:58:00.772660-05:00,357.371886,38.218,-85.759,38.221,-85.756,563.15,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.759 38.218, -85.756 38.221)",2019-02-12,weekday,Louisville,424.2223015311069,9,-476.59922643998334,-119.22733975032759,275.6218390244051,60.109812,1.575809463646505,5.672914069127418,56.0,67.0,8.0,3.0,3.0,4.0
4608,2019-02-12 04:00:46.697251-05:00,2019-02-12 04:29:45.107191-05:00,1738.40994,38.217,-85.757,38.219,-85.757,1029.76,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.75700000000001 38.217, -85.75700000000001 38.219)",2019-02-12,weekday,Louisville,222.3898532899524,9,-853.3027489419517,-14.892809317092429,11.733425450148689,39.715769,0.5923574044911409,2.1324866561681075,75.0,71.0,11.0,4.0,7.0,4.0
4601,2019-02-12 04:00:56.229275-05:00,2019-02-12 04:07:05.885307-05:00,369.656032,38.218,-85.758,38.216,-85.763,353.98,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.758 38.218, -85.76300000000001 38.216)",2019-02-12,weekday,Louisville,490.1674448338307,9,-843.7707249575062,-862.3076853392856,369.65603208217635,9.532024,0.9575929224928759,3.447334520974353,61.0,61.0,13.0,3.0,13.0,3.0
4593,2019-02-12 04:01:08.710774-05:00,2019-02-12 04:08:28.989206-05:00,440.278432,38.211,-85.757,38.228,-85.755,2156.06,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.75700000000001 38.211, -85.755 38.228)",2019-02-12,weekday,Louisville,1898.3711666955278,9,68.7107743468523,-366.1603850835993,440.2784322875363,12.481499,4.897037518294787,17.629335065861234,82.0,83.0,2.0,5.0,3.0,5.0
4611,2019-02-12 04:01:54.372600-05:00,2019-02-12 04:31:33.745229-05:00,1779.372629,38.214,-85.755,38.207,-85.758,402.25,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.755 38.214, -85.758 38.207)",2019-02-12,weekday,Louisville,821.3123772650645,9,-785.6273999664498,93.74522875058756,323.8175377187413,45.661826,0.2260628231794612,0.8138261634460603,83.0,131.0,3.0,5.0,3.0,8.0
4604,2019-02-12 04:01:55.615412-05:00,2019-02-12 04:40:50.021917-05:00,2334.406505,38.217,-85.759,38.219,-85.762,1142.39,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.759 38.217, -85.762 38.219)",2019-02-12,weekday,Louisville,343.72348569772595,9,-784.3845882712573,650.0219173812261,146.92456201171092,1.242812,0.4893706376987671,1.7617342957155615,68.0,83.0,4.0,4.0,3.0,5.0
4613,2019-02-12 04:03:40.642761-05:00,2019-02-12 04:23:48.534858-05:00,1207.892097,38.213,-85.76,38.203,-85.759,1319.38,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.76000000000001 38.213, -85.759 38.203)",2019-02-12,weekday,Louisville,1115.3767677813698,9,-679.3572387403884,-371.4651423740363,121.86572140210791,27.155195,1.09229955496596,3.932278397877456,131.0,66.0,3.0,8.0,2.0,4.0
4607,2019-02-12 04:04:19.163645-05:00,2019-02-12 04:08:32.955176-05:00,253.791531,38.213,-85.76,38.216,-85.759,500.0,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.76000000000001 38.213, -85.759 38.216)",2019-02-12,weekday,Louisville,344.8356201514576,9,-640.836354669397,-387.0448243776284,184.8783099952917,38.520884,1.9701209021037034,7.0924352475733325,131.0,100.0,3.0,8.0,4.0,6.0
4610,2019-02-12 04:05:51.058888-05:00,2019-02-12 04:26:32.726876-05:00,1241.667988,38.216,-85.757,38.214,-85.752,675.78,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.75700000000001 38.216, -85.752 38.214)",2019-02-12,weekday,Louisville,490.1781438931083,9,-548.9411124994829,692.7268761556581,367.99081394867056,91.895243,0.5442517698217408,1.959306371358267,83.0,69.0,3.0,5.0,5.0,4.0
4612,2019-02-12 04:10:55.546979-05:00,2019-02-12 04:19:25.850237-05:00,510.303258,38.245,-85.752,38.237,-85.76,2236.51,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.752 38.245, -85.76000000000001 38.237)",2019-02-12,weekday,Louisville,1131.131867760178,9,-244.45302066446845,-634.1497633144279,286.411337550597,157.81862,4.382707664390416,15.777747591805499,166.0,182.0,6.0,10.0,6.0,11.0
4592,2019-02-12 04:11:05.425427-05:00,2019-02-12 04:15:11.309318-05:00,245.883891,38.219,-85.763,38.209,-85.764,756.2299999999999,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.76300000000001 38.219, -85.764 38.209)",2019-02-12,weekday,Louisville,1115.3762035771888,9,665.4254269211174,-771.6906396235177,245.8838909369042,9.878448,3.0755573166035504,11.072006339772782,74.0,76.0,10.0,4.0,12.0,4.0
4596,2019-02-12 04:11:44.639664-05:00,2019-02-12 04:25:45.644135-05:00,841.004471,38.215,-85.758,38.221,-85.763,643.6,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.758 38.215, -85.76300000000001 38.221)",2019-02-12,weekday,Louisville,797.4439502841251,9,704.6396635819892,645.6441352916825,74.74006102157458,39.214237,0.7652753608250438,2.7549912989701575,117.0,131.0,5.0,7.0,3.0,8.0
4597,2019-02-12 04:13:55.043686-05:00,2019-02-12 04:15:23.550149-05:00,88.506463,38.219,-85.76,38.22,-85.765,530.97,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.76000000000001 38.219, -85.765 38.22)",2019-02-12,weekday,Louisville,450.73060431205266,9,835.0436864361864,-847.9977587100486,88.5064632286723,130.404022,5.999222904207572,21.59720245514726,101.0,101.0,5.0,6.0,5.0,6.0
4619,2019-02-12 04:16:02.540342-05:00,2019-02-12 04:27:23.049941-05:00,680.509599,38.217,-85.759,38.219,-85.762,1029.76,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.759 38.217, -85.762 38.219)",2019-02-12,weekday,Louisville,343.72348569772595,9,62.54034201651996,-156.9500585636781,349.5637667447771,81.47554,1.5132189193410628,5.4475881096278265,69.0,69.0,5.0,4.0,5.0,4.0
4600,2019-02-12 04:18:04.870408-05:00,2019-02-12 04:22:55.170446-05:00,290.300038,38.213,-85.759,38.219,-85.754,804.5,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.759 38.213, -85.754 38.219)",2019-02-12,weekday,Louisville,797.4505268090321,9,184.87040826813677,-723.1274308267526,290.3000379254307,99.96095,2.7712707361064832,9.97657464998334,77.0,75.0,13.0,4.0,11.0,4.0
4614,2019-02-12 04:19:10.977914-05:00,2019-02-12 04:24:08.685537-05:00,297.707623,38.221,-85.763,38.225,-85.767,772.3199999999999,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.76300000000001 38.221, -85.767 38.225)",2019-02-12,weekday,Louisville,565.6193503802614,9,250.97791390338148,-351.3144626897091,432.84969498016295,66.107506,2.594223124746792,9.33920324908845,232.0,232.0,8.0,14.0,8.0,14.0
4605,2019-02-12 04:23:12.119500-05:00,2019-02-12 04:33:51.156828-05:00,639.037328,38.211,-85.753,38.212,-85.735,2091.7000000000003,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.753 38.211, -85.735 38.212)",2019-02-12,weekday,Louisville,1576.5770666482517,9,492.1195002039972,231.1568275103657,82.21053068887505,59.428287,3.2732047227137886,11.78353700176964,99.0,131.0,3.0,6.0,3.0,8.0
4617,2019-02-12 04:26:01.408857-05:00,2019-02-12 04:32:22.244563-05:00,380.835706,38.21,-85.765,38.218,-85.763,756.2299999999999,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.765 38.21, -85.76300000000001 38.218)",2019-02-12,weekday,Louisville,906.5580880700561,9,661.4088569498085,168.90141035432453,380.8357056161275,38.159234,1.9857119174639573,7.148562902870246,83.0,83.0,3.0,5.0,3.0,5.0
4599,2019-02-12 04:26:23.222012-05:00,2019-02-12 04:29:37.171247-05:00,193.949235,38.22,-85.758,38.23,-85.756,1319.38,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.758 38.22, -85.756 38.23)",2019-02-12,weekday,Louisville,1125.5903154267203,9,683.2220118081752,-22.828752972053394,24.414755558247887,21.813155,6.802707935403819,24.48974856745375,114.0,98.0,2.0,7.0,2.0,6.0
4626,2019-02-12 04:27:37.657613-05:00,2019-02-12 04:31:41.764655-05:00,244.107042,38.213,-85.76,38.22,-85.764,740.14,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.76000000000001 38.213, -85.764 38.22)",2019-02-12,weekday,Louisville,853.2112007299772,9,-142.34238662052883,-149.64201147814958,244.10704177590512,74.435601,3.032030513892344,10.915309850012438,166.0,182.0,6.0,10.0,6.0,11.0
4609,2019-02-12 04:28:53.355371-05:00,2019-02-12 04:31:45.992232-05:00,172.636861,38.217,-85.759,38.219,-85.763,675.78,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.759 38.217, -85.76300000000001 38.219)",2019-02-12,weekday,Louisville,414.2104438194239,9,833.3553707867588,-809.1232557398484,172.636860523768,6.089627,3.914459496572982,14.092054187662736,131.0,100.0,3.0,8.0,4.0,6.0
4625,2019-02-12 04:29:14.846299-05:00,2019-02-12 04:35:28.269612-05:00,373.423313,38.213,-85.749,38.215,-85.756,981.49,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.749 38.213, -85.756 38.215)",2019-02-12,weekday,Louisville,650.7453901488838,9,-45.153701073318416,-664.5550493430054,373.423312928021,21.490928,2.628357592660531,9.462087333577912,83.0,83.0,3.0,5.0,3.0,5.0
4634,2019-02-12 04:30:46.542089-05:00,2019-02-12 05:04:27.869810-05:00,2021.327721,38.248,-85.756,38.226,-85.751,3057.1,2019,2019,2019,2,2,2,12,12,12,9,10,Tue,Tue,weekday,weekday,"LINESTRING (-85.756 38.248, -85.751 38.226)",2019-02-12,weekday,Louisville,2484.9605311510495,9,-853.4579108711933,267.8698104047287,68.55815652811637,91.69579,1.5124217454889393,5.4447182837601815,86.0,84.0,6.0,5.0,4.0,5.0
4636,2019-02-12 04:31:58.942491-05:00,2019-02-12 05:09:00.169675-05:00,2221.227184,38.213,-85.769,38.216,-85.758,1335.47,2019,2019,2019,2,2,2,12,12,12,9,10,Tue,Tue,weekday,weekday,"LINESTRING (-85.76900000000001 38.213, -85.758 38.216)",2019-02-12,weekday,Louisville,1017.2745678849326,9,-781.0575086246697,540.1696746615603,67.38244251376307,72.400402,0.6012307113921942,2.164430561011899,216.0,232.0,8.0,13.0,8.0,14.0
4633,2019-02-12 04:33:56.976000-05:00,2019-02-12 04:55:06.867762-05:00,1269.891762,38.221,-85.762,38.217,-85.76,547.0600000000001,2019,2019,2019,2,2,2,12,12,12,9,10,Tue,Tue,weekday,weekday,"LINESTRING (-85.762 38.221, -85.76000000000001 38.217)",2019-02-12,weekday,Louisville,477.86651846707423,9,-663.0240002538706,-293.1322377529842,0.6033750175893859,118.033509,0.43079262057611495,1.5508534340740139,75.0,57.0,11.0,4.0,9.0,3.0
4627,2019-02-12 04:34:49.833105-05:00,2019-02-12 04:41:13.807652-05:00,383.974547,38.219,-85.763,38.226,-85.764,627.51,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.76300000000001 38.219, -85.764 38.226)",2019-02-12,weekday,Louisville,783.2511698824748,9,289.83310499290315,-568.0638553577827,383.97454721753945,52.857105,1.6342489493190289,5.883296217548504,98.0,114.0,2.0,6.0,2.0,7.0
4624,2019-02-12 04:36:04.759357-05:00,2019-02-12 04:41:49.021405-05:00,344.262048,38.215,-85.763,38.209,-85.764,1126.3,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.76300000000001 38.215, -85.764 38.209)",2019-02-12,weekday,Louisville,672.8659194420188,9,364.75935714206935,-532.4024967198438,344.26204830405254,74.926252,3.2716356814329997,11.777888453158798,75.0,75.0,11.0,4.0,11.0,4.0
4632,2019-02-12 04:37:49.802473-05:00,2019-02-12 04:57:07.867551-05:00,1158.065078,38.22,-85.763,38.216,-85.758,804.5,2019,2019,2019,2,2,2,12,12,12,9,10,Tue,Tue,weekday,weekday,"LINESTRING (-85.76300000000001 38.22, -85.758 38.216)",2019-02-12,weekday,Louisville,623.4024541920684,9,-430.1975274493092,-172.13244907847616,131.22596935976688,105.043116,0.6946932562627538,2.5008957225459136,232.0,232.0,8.0,14.0,8.0,14.0
4637,2019-02-12 04:38:09.174199-05:00,2019-02-12 04:48:02.652427-05:00,593.478228,38.213,-85.747,38.214,-85.762,981.49,2019,2019,2019,2,2,2,12,12,12,9,10,Tue,Tue,weekday,weekday,"LINESTRING (-85.747 38.213, -85.762 38.214)",2019-02-12,weekday,Louisville,1315.2153436100389,9,-410.82580144594095,-717.3475734913127,66.11449221250213,19.371726,1.6537927655873503,5.9536539561144615,82.0,83.0,2.0,5.0,3.0,5.0
4623,2019-02-12 04:40:00.819132-05:00,2019-02-12 05:14:12.824702-05:00,2052.00557,38.252,-85.754,38.253,-85.76,2831.84,2019,2019,2019,2,2,2,12,12,12,9,10,Tue,Tue,weekday,weekday,"LINESTRING (-85.754 38.252, -85.76000000000001 38.253)",2019-02-12,weekday,Louisville,535.5913362337127,9,600.8191315059998,852.8247024072268,330.63103523226675,111.644933,1.380035240352686,4.96812686526967,67.0,67.0,3.0,4.0,3.0,4.0
4629,2019-02-12 04:44:05.814225-05:00,2019-02-12 04:48:38.637013-05:00,272.822788,38.218,-85.756,38.221,-85.763,627.51,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.756 38.218, -85.76300000000001 38.221)",2019-02-12,weekday,Louisville,696.5878166935155,9,845.8142253608041,-70.85512842287903,272.8227884895044,206.094131,2.300064465289461,8.28023207504206,131.0,98.0,3.0,8.0,2.0,6.0
4631,2019-02-12 04:47:03.435561-05:00,2019-02-12 04:53:39.857609-05:00,396.422048,38.215,-85.758,38.203,-85.76,1914.71,2019,2019,2019,2,2,2,12,12,12,9,9,Tue,Tue,weekday,weekday,"LINESTRING (-85.758 38.215, -85.76000000000001 38.203)",2019-02-12,weekday,Louisville,1345.732774044521,9,123.43556142499938,-47.37476968961221,396.42204792369364,174.361277,4.829978578789846,17.387922883643444,147.0,131.0,3.0,9.0,3.0,8.0
